playerID,year,tmID,GP,GS,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,pos,awards,confID,rank,playoff,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,homeW,homeL,awayW,awayL,confW,confL,min,wonPost,lostPost,awards_players,awards_coaches
wautean01w,10,SAS,32,31,980,471,47,192,56,36,38,70,75,366,195,98,70,31,11,0,9,9,300,121,13,39,14,6,12,17,26,108,48,27,24,12,1,0,C,0,WE,1,Y,901,2080,561,694,183,539,246,847,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,500,666,278,528,109,2418,24,10,15,2,9,8,10,10,6850,4,5,1,0
johnsvi01w,10,SAS,32,32,892,213,39,130,115,26,5,49,42,198,87,36,28,39,11,0,9,9,274,75,10,32,28,9,0,19,13,65,32,11,7,10,4,0,G-F,1,WE,1,Y,901,2080,561,694,183,539,246,847,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,500,666,278,528,109,2418,24,10,15,2,9,8,10,10,6850,4,5,1,0
darlihe01w,10,SAS,31,14,580,108,13,60,54,33,3,45,67,123,33,38,30,60,12,0,6,0,53,12,3,4,5,3,0,7,8,13,5,0,0,7,2,0,G,0,WE,1,Y,901,2080,561,694,183,539,246,847,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,500,666,278,528,109,2418,24,10,15,2,9,8,10,10,6850,4,5,1,0
henniso01w,2,SEA,32,32,980,168,22,64,79,61,3,54,73,151,53,61,37,66,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,8,N,667,1740,379,561,109,364,256,537,390,648,255,525,93,1822,778,1721,498,654,117,334,288,721,506,618,284,529,123,2171,6,26,4,12,2,14,4,17,6475,0,0,0,0
barnequ01w,2,SEA,31,23,705,209,27,57,33,19,33,62,103,213,89,56,30,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,WE,8,N,667,1740,379,561,109,364,256,537,390,648,255,525,93,1822,778,1721,498,654,117,334,288,721,506,618,284,529,123,2171,6,26,4,12,2,14,4,17,6475,0,0,0,0
edwarsi01w,2,SEA,29,7,645,216,38,69,22,16,10,45,57,182,83,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,WE,8,N,667,1740,379,561,109,364,256,537,390,648,255,525,93,1822,778,1721,498,654,117,334,288,721,506,618,284,529,123,2171,6,26,4,12,2,14,4,17,6475,0,0,0,0
marcimi01w,2,SEA,32,0,537,177,11,48,73,37,6,67,79,154,58,75,43,54,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,8,N,667,1740,379,561,109,364,256,537,390,648,255,525,93,1822,778,1721,498,654,117,334,288,721,506,618,284,529,123,2171,6,26,4,12,2,14,4,17,6475,0,0,0,0
smithch03w,2,SEA,32,3,516,52,14,33,53,16,3,32,52,56,16,18,10,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,8,N,667,1740,379,561,109,364,256,537,390,648,255,525,93,1822,778,1721,498,654,117,334,288,721,506,618,284,529,123,2171,6,26,4,12,2,14,4,17,6475,0,0,0,0
jacksla01w,3,SEA,29,29,1001,442,57,136,44,54,64,53,97,406,149,143,104,129,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,0,WE,8,Y,689,1821,415,606,128,412,306,585,412,605,273,431,127,1921,753,1750,417,559,125,325,296,756,492,588,228,519,127,2048,10,22,5,11,5,11,6,15,6550,0,0,0,0
randase01w,3,SEA,32,30,884,300,32,73,44,29,4,73,45,315,117,100,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,8,Y,689,1821,415,606,128,412,306,585,412,605,273,431,127,1921,753,1750,417,559,125,325,296,756,492,588,228,519,127,2048,10,22,5,11,5,11,6,15,6550,0,0,0,0
edwarsi01w,3,SEA,32,27,810,237,67,90,26,24,20,37,54,190,91,83,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,WE,8,Y,689,1821,415,606,128,412,306,585,412,605,273,431,127,1921,753,1750,417,559,125,325,296,756,492,588,228,519,127,2048,10,22,5,11,5,11,6,15,6550,0,0,0,0
reddja01w,3,SEA,32,6,659,231,29,53,48,17,3,48,101,216,82,66,45,77,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,WE,8,Y,689,1821,415,606,128,412,306,585,412,605,273,431,127,1921,753,1750,417,559,125,325,296,756,492,588,228,519,127,2048,10,22,5,11,5,11,6,15,6550,0,0,0,0
payeka01w,3,SEA,32,16,652,91,7,54,97,21,0,46,55,78,30,16,11,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,8,Y,689,1821,415,606,128,412,306,585,412,605,273,431,127,1921,753,1750,417,559,125,325,296,756,492,588,228,519,127,2048,10,22,5,11,5,11,6,15,6550,0,0,0,0
birdsu01w,4,SEA,32,32,1121,461,17,66,191,55,3,109,48,375,151,112,102,142,57,0,2,2,73,28,0,0,12,5,0,5,6,22,9,7,7,11,3,0,G,0,WE,4,N,794,1948,418,543,182,506,362,633,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,488,563,254,531,125,2103,17,15,10,6,7,9,10,11,6450,0,2,0,0
jacksla01w,4,SEA,28,28,882,482,66,124,41,30,81,47,95,462,186,90,68,120,42,1,2,2,68,23,5,5,3,3,6,4,9,26,9,7,5,6,0,0,F-C,0,WE,4,N,794,1948,418,543,182,506,362,633,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,488,563,254,531,125,2103,17,15,10,6,7,9,10,11,6450,0,2,0,0
vodicka01w,4,SEA,32,30,817,295,61,115,47,36,18,55,96,245,114,67,54,38,13,1,2,2,61,25,2,8,3,2,0,2,3,16,7,11,10,2,1,0,F-C,0,WE,4,N,794,1948,418,543,182,506,362,633,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,488,563,254,531,125,2103,17,15,10,6,7,9,10,11,6450,0,2,0,0
brondsa01w,4,SEA,30,23,763,263,7,34,46,26,4,40,40,266,97,67,55,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,4,N,794,1948,418,543,182,506,362,633,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,488,563,254,531,125,2103,17,15,10,6,7,9,10,11,6450,0,2,0,0
edwarsi01w,4,SEA,32,5,694,223,46,95,19,21,12,44,66,158,84,73,54,1,1,0,2,0,31,4,2,1,0,0,0,2,4,8,1,4,2,0,0,0,C,0,WE,4,N,794,1948,418,543,182,506,362,633,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,488,563,254,531,125,2103,17,15,10,6,7,9,10,11,6450,0,2,0,0
birdsu01w,5,SEA,34,34,1136,420,22,91,221,48,1,110,47,368,155,69,61,140,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,5,Y,890,2045,442,567,166,500,342,732,548,644,232,465,138,2388,844,2039,441,591,145,437,352,689,456,570,245,459,104,2274,18,16,13,4,5,12,11,13,6850,0,0,1,0
jacksla01w,5,SEA,33,33,1109,698,82,225,62,38,64,69,106,526,254,183,151,123,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,1,WE,5,Y,890,2045,442,567,166,500,342,732,548,644,232,465,138,2388,844,2039,441,591,145,437,352,689,456,570,245,459,104,2274,18,16,13,4,5,12,11,13,6850,0,0,1,0
samsh01w,5,SEA,34,28,953,374,46,96,88,38,6,48,70,360,138,105,74,73,24,0,3,0,74,26,5,11,8,6,0,8,6,28,10,8,6,4,0,0,F-G,0,WE,5,Y,890,2045,442,567,166,500,342,732,548,644,232,465,138,2388,844,2039,441,591,145,437,352,689,456,570,245,459,104,2274,18,16,13,4,5,12,11,13,6850,0,0,1,0
vodicka01w,5,SEA,28,27,709,284,55,88,31,20,21,53,101,213,101,101,82,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,0,WE,5,Y,890,2045,442,567,166,500,342,732,548,644,232,465,138,2388,844,2039,441,591,145,437,352,689,456,570,245,459,104,2274,18,16,13,4,5,12,11,13,6850,0,0,1,0
edwarsi01w,5,SEA,34,6,577,157,54,79,16,10,9,31,55,134,61,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,WE,5,Y,890,2045,442,567,166,500,342,732,548,644,232,465,138,2388,844,2039,441,591,145,437,352,689,456,570,245,459,104,2274,18,16,13,4,5,12,11,13,6850,0,0,1,0
birdsu01w,6,SEA,34,34,1136,439,22,84,184,51,5,87,48,326,151,85,73,146,64,0,8,8,233,68,5,21,42,12,0,16,13,61,23,21,16,20,6,0,G,0,WE,2,Y,873,2025,524,676,167,439,350,709,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,507,678,252,527,137,2264,20,14,13,4,7,10,13,9,6825,6,2,1,0
jacksla01w,6,SEA,31,31,1070,634,64,143,51,31,62,67,93,460,220,175,142,115,52,0,8,8,287,157,20,40,11,8,9,16,23,113,53,39,35,22,16,0,F-C,0,WE,2,Y,873,2025,524,676,167,439,350,709,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,507,678,252,527,137,2264,20,14,13,4,7,10,13,9,6825,6,2,1,0
lennobe01w,6,SEA,32,32,920,358,28,131,79,34,3,77,89,330,139,68,58,83,22,0,8,8,251,117,4,25,21,8,1,23,21,97,44,24,21,18,8,0,G,1,WE,2,Y,873,2025,524,676,167,439,350,709,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,507,678,252,527,137,2264,20,14,13,4,7,10,13,9,6825,6,2,1,0
burseja01w,6,SEA,29,0,514,141,51,45,19,23,36,41,84,119,51,67,39,0,0,2,8,0,109,27,10,8,1,9,10,8,17,27,12,4,3,0,0,0,C,0,WE,2,Y,873,2025,524,676,167,439,350,709,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,507,678,252,527,137,2264,20,14,13,4,7,10,13,9,6825,6,2,1,0
stevema01w,6,SEA,29,0,259,38,11,24,5,6,4,11,32,45,15,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,0,WE,2,Y,873,2025,524,676,167,439,350,709,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,507,678,252,527,137,2264,20,14,13,4,7,10,13,9,6825,6,2,1,0
jacksla01w,7,SEA,34,34,1176,597,96,217,57,36,67,59,100,450,206,181,151,118,34,2,3,3,102,43,4,20,2,4,4,8,11,39,17,6,5,13,4,0,F-C,0,WE,2,Y,906,2066,544,688,142,429,323,776,520,657,201,516,158,2498,892,2163,490,646,133,419,334,686,568,691,267,438,154,2407,20,14,14,3,6,11,13,9,6825,1,2,0,0
birdsu01w,7,SEA,30,30,1020,364,21,51,176,29,6,87,46,294,130,69,59,103,45,0,3,3,103,27,1,4,13,3,0,4,6,33,9,8,7,15,2,0,G,0,WE,2,Y,906,2066,544,688,142,429,323,776,520,657,201,516,158,2498,892,2163,490,646,133,419,334,686,568,691,267,438,154,2407,20,14,14,3,6,11,13,9,6825,1,2,0,0
palmewe01w,7,SEA,34,29,882,326,53,140,33,20,7,42,74,242,125,70,52,56,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,WE,2,Y,906,2066,544,688,142,429,323,776,520,657,201,516,158,2498,892,2163,490,646,133,419,334,686,568,691,267,438,154,2407,20,14,14,3,6,11,13,9,6825,1,2,0,0
castriz01w,7,SEA,33,32,879,269,23,74,49,18,4,59,73,242,93,73,59,72,24,0,3,3,86,17,0,3,4,2,0,8,12,18,6,4,4,6,1,0,F-G,0,WE,2,Y,906,2066,544,688,142,429,323,776,520,657,201,516,158,2498,892,2163,490,646,133,419,334,686,568,691,267,438,154,2407,20,14,14,3,6,11,13,9,6825,1,2,0,0
burseja01w,7,SEA,34,34,859,340,81,118,23,19,40,78,139,243,127,123,86,0,0,6,3,3,90,28,8,6,3,3,1,2,11,18,11,6,6,0,0,0,C,0,WE,2,Y,906,2066,544,688,142,429,323,776,520,657,201,516,158,2498,892,2163,490,646,133,419,334,686,568,691,267,438,154,2407,20,14,14,3,6,11,13,9,6825,1,2,0,0
birdsu01w,8,SEA,34,34,1065,389,24,78,162,61,5,88,60,333,137,68,59,153,56,1,3,3,106,38,3,5,10,1,2,7,3,36,13,8,5,21,7,0,G,1,WE,4,Y,961,2124,562,712,160,475,327,821,514,682,232,570,127,2644,940,2218,531,707,164,484,322,709,520,683,297,485,115,2575,18,16,9,8,9,8,10,10,6800,1,2,2,0
lennobe01w,8,SEA,34,34,891,465,34,103,73,36,5,98,92,423,191,71,54,90,29,2,3,3,90,35,2,15,15,5,0,8,4,44,13,7,4,19,5,0,G,0,WE,4,Y,961,2124,562,712,160,475,327,821,514,682,232,570,127,2644,940,2218,531,707,164,484,322,709,520,683,297,485,115,2575,18,16,9,8,9,8,10,10,6800,1,2,2,0
jacksla01w,8,SEA,30,30,848,585,70,160,48,24,51,40,90,361,193,189,170,77,29,1,3,3,91,54,4,20,2,2,7,5,8,28,15,24,22,7,2,0,F-C,1,WE,4,Y,961,2124,562,712,160,475,327,821,514,682,232,570,127,2644,940,2218,531,707,164,484,322,709,520,683,297,485,115,2575,18,16,9,8,9,8,10,10,6800,1,2,2,0
burseja01w,8,SEA,27,27,737,300,63,115,22,17,25,55,91,221,113,109,73,1,1,1,3,3,81,31,3,7,1,2,3,1,11,26,10,13,11,0,0,1,C,0,WE,4,Y,961,2124,562,712,160,475,327,821,514,682,232,570,127,2644,940,2218,531,707,164,484,322,709,520,683,297,485,115,2575,18,16,9,8,9,8,10,10,6800,1,2,2,0
castriz01w,8,SEA,34,26,655,246,16,56,47,23,2,49,58,194,91,59,39,65,25,0,3,3,88,29,3,5,8,2,1,6,10,18,7,15,13,9,2,0,F-G,0,WE,4,Y,961,2124,562,712,160,475,327,821,514,682,232,570,127,2644,940,2218,531,707,164,484,322,709,520,683,297,485,115,2575,18,16,9,8,9,8,10,10,6800,1,2,2,0
jacksla01w,9,SEA,31,31,1020,739,80,220,40,31,63,56,93,497,258,197,174,122,49,1,2,2,68,38,4,19,1,2,3,5,9,23,13,9,9,10,3,0,F-C,2,WE,4,Y,964,2210,582,715,224,639,344,820,533,620,242,533,151,2734,987,2321,478,586,195,528,333,761,591,642,272,495,112,2647,17,17,12,5,5,12,11,11,6825,0,2,2,0
cashsw01w,9,SEA,31,31,959,344,54,135,79,19,13,81,70,307,126,121,92,3,0,0,11,11,277,95,16,26,18,5,2,18,23,91,41,23,13,3,0,0,F,0,WE,4,Y,964,2210,582,715,224,639,344,820,533,620,242,533,151,2734,987,2321,478,586,195,528,333,761,591,642,272,495,112,2647,17,17,12,5,5,12,11,11,6825,0,2,2,0
birdsu01w,9,SEA,29,29,919,303,8,49,143,43,8,67,46,276,118,26,22,133,45,0,2,2,71,33,0,4,10,4,0,6,4,24,11,4,4,12,7,0,G,0,WE,4,Y,964,2210,582,715,224,639,344,820,533,620,242,533,151,2734,987,2321,478,586,195,528,333,761,591,642,272,495,112,2647,17,17,12,5,5,12,11,11,6825,0,2,2,0
griffyo01w,9,SEA,32,32,738,289,63,84,47,33,12,65,97,213,107,114,75,0,0,1,3,3,71,26,8,10,1,2,1,7,6,22,9,9,8,0,0,0,C-F,0,WE,4,Y,964,2210,582,715,224,639,344,820,533,620,242,533,151,2734,987,2321,478,586,195,528,333,761,591,642,272,495,112,2647,17,17,12,5,5,12,11,11,6825,0,2,2,0
wrighta01w,9,SEA,34,5,547,139,17,26,69,31,2,55,56,125,50,39,33,22,6,0,2,0,42,18,5,0,5,1,1,6,6,15,7,4,4,2,0,0,G,0,WE,4,Y,964,2210,582,715,224,639,344,820,533,620,242,533,151,2734,987,2321,478,586,195,528,333,761,591,642,272,495,112,2647,17,17,12,5,5,12,11,11,6825,0,2,2,0
birdsu01w,10,SEA,33,33,1111,465,14,70,169,39,3,88,61,390,172,85,74,137,47,0,3,3,111,59,0,7,9,4,0,6,3,50,23,8,8,17,5,0,G,0,WE,2,Y,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,22,12,16,1,6,11,13,7,6800,1,2,0,0
johnssh01w,10,SEA,33,32,1014,253,31,76,168,52,9,78,84,211,80,83,62,97,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,2,Y,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,22,12,16,1,6,11,13,7,6800,1,2,0,0
cashsw01w,10,SEA,31,28,927,351,46,121,58,21,32,69,72,293,114,158,122,8,1,0,3,0,44,8,3,8,2,1,2,3,3,12,4,0,0,1,0,0,F,0,WE,2,Y,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,22,12,16,1,6,11,13,7,6800,1,2,0,0
wrighta01w,10,SEA,34,14,808,268,32,84,84,31,8,78,94,250,108,61,48,24,4,1,3,3,103,41,4,13,8,6,0,11,10,34,14,16,12,2,1,0,G,0,WE,2,Y,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,22,12,16,1,6,11,13,7,6800,1,2,0,0
burseja01w,10,SEA,29,29,709,256,67,87,22,13,28,58,86,209,93,101,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,WE,2,Y,899,2112,552,728,143,453,340,822,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,498,674,263,515,115,2406,22,12,16,1,6,11,13,7,6800,1,2,0,0
holdsch01w,2,WAS,32,32,1131,561,57,183,80,47,18,93,74,499,232,128,87,39,10,0,2,2,75,30,3,8,1,3,1,6,2,29,13,4,4,1,0,0,F,0,EA,4,N,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,14,18,7,9,7,9,13,8,6400,0,2,0,0
bullevi01w,2,WAS,32,32,1094,342,61,122,42,64,47,58,88,294,143,63,45,34,11,0,2,2,69,30,2,7,3,5,5,2,5,20,10,6,6,7,4,0,F,0,EA,4,N,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,14,18,7,9,7,9,13,8,6400,0,2,0,0
mccrani01w,2,WAS,32,32,1046,497,22,34,85,45,5,89,79,385,167,147,113,151,50,0,2,2,70,15,2,4,13,1,0,10,6,16,7,0,0,7,1,0,G,0,EA,4,N,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,14,18,7,9,7,9,13,8,6400,0,2,0,0
pagemu01w,2,WAS,32,32,1046,314,79,129,64,23,32,63,103,222,131,92,52,0,0,2,2,2,69,11,2,4,1,2,0,4,5,9,4,4,3,0,0,0,F,0,EA,4,N,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,14,18,7,9,7,9,13,8,6400,0,2,0,0
bauerca01w,2,WAS,29,18,398,76,20,36,14,8,3,28,72,72,29,21,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,0,EA,4,N,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,14,18,7,9,7,9,13,8,6400,0,2,0,0
bullevi01w,3,WAS,32,32,1073,278,65,166,41,53,58,53,86,286,112,48,35,64,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,EA,8,Y,739,1915,333,504,117,418,356,699,424,537,257,495,127,1928,791,1945,347,467,146,408,331,737,487,543,261,454,103,2075,10,22,8,8,2,14,4,17,6500,0,0,0,0
pagemu01w,3,WAS,32,32,989,225,74,103,55,30,36,60,88,231,100,36,21,17,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,EA,8,Y,739,1915,333,504,117,418,356,699,424,537,257,495,127,1928,791,1945,347,467,146,408,331,737,487,543,261,454,103,2075,10,22,8,8,2,14,4,17,6500,0,0,0,0
holdsch01w,3,WAS,29,29,975,486,72,184,66,44,14,94,49,467,187,148,101,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,EA,8,Y,739,1915,333,504,117,418,356,699,424,537,257,495,127,1928,791,1945,347,467,146,408,331,737,487,543,261,454,103,2075,10,22,8,8,2,14,4,17,6500,0,0,0,0
burgean01w,3,WAS,31,27,731,124,27,49,88,26,2,60,45,141,47,27,16,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,EA,8,Y,739,1915,333,504,117,418,356,699,424,537,257,495,127,1928,791,1945,347,467,146,408,331,737,487,543,261,454,103,2075,10,22,8,8,2,14,4,17,6500,0,0,0,0
luzhe01w,3,WAS,32,3,489,164,10,27,55,28,5,43,47,136,55,25,22,82,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,EA,8,Y,739,1915,333,504,117,418,356,699,424,537,257,495,127,1928,791,1945,347,467,146,408,331,737,487,543,261,454,103,2075,10,22,8,8,2,14,4,17,6500,0,0,0,0
milleco01w,4,WAS,32,32,904,298,44,72,82,33,2,59,84,263,114,56,46,64,24,0,5,5,163,54,7,8,12,2,0,7,13,50,21,10,6,11,6,0,G,1,EA,3,N,806,1910,359,478,164,443,330,708,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,442,570,237,441,101,2116,17,15,9,7,8,8,12,9,6450,3,2,1,1
dalesst01w,4,WAS,31,28,805,303,26,55,84,16,4,68,79,230,93,100,74,109,43,1,5,5,98,38,5,3,16,2,0,5,8,30,13,4,4,18,8,0,G-F,0,EA,3,N,806,1910,359,478,164,443,330,708,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,442,570,237,441,101,2116,17,15,9,7,8,8,12,9,6450,3,2,1,1
pagemu01w,4,WAS,32,15,750,208,55,100,37,14,15,45,79,195,88,53,30,4,2,0,5,0,113,48,6,16,4,1,4,3,12,27,17,15,14,0,0,0,F,0,EA,3,N,806,1910,359,478,164,443,330,708,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,442,570,237,441,101,2116,17,15,9,7,8,8,12,9,6450,3,2,1,1
holdsch01w,4,WAS,20,20,634,397,54,178,45,20,6,45,50,330,149,106,88,28,11,0,5,5,173,94,10,33,16,10,3,10,14,78,35,30,22,11,2,0,F,0,EA,3,N,806,1910,359,478,164,443,330,708,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,442,570,237,441,101,2116,17,15,9,7,8,8,12,9,6450,3,2,1,1
burgean01w,4,WAS,26,26,632,125,16,46,93,34,4,41,39,101,39,45,35,33,12,0,5,5,160,30,7,8,27,2,0,10,4,29,11,9,6,8,2,0,G,0,EA,3,N,806,1910,359,478,164,443,330,708,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,442,570,237,441,101,2116,17,15,9,7,8,8,12,9,6450,3,2,1,1
milleco01w,5,WAS,33,33,1076,413,55,72,86,39,7,53,95,382,172,53,37,89,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,EA,7,Y,896,2191,381,507,157,505,382,703,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,591,565,251,468,119,2498,9,25,3,14,6,11,7,17,6875,0,0,0,0
melvich01w,5,WAS,34,34,1061,444,82,133,52,28,22,67,108,333,159,176,123,11,3,0,3,3,104,50,3,10,5,2,4,8,10,31,12,34,26,1,0,0,C-F,0,EA,7,Y,896,2191,381,507,157,505,382,703,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,591,565,251,468,119,2498,9,25,3,14,6,11,7,17,6875,0,0,0,0
dalesst01w,5,WAS,34,31,998,340,44,57,114,29,12,72,97,298,122,55,39,160,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,0,EA,7,Y,896,2191,381,507,157,505,382,703,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,591,565,251,468,119,2498,9,25,3,14,6,11,7,17,6875,0,0,0,0
jacksta02w,5,WAS,34,34,958,300,24,58,146,52,4,76,62,361,124,21,17,99,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,EA,7,Y,896,2191,381,507,157,505,382,703,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,591,565,251,468,119,2498,9,25,3,14,6,11,7,17,6875,0,0,0,0
holdsch01w,5,WAS,27,27,948,554,72,222,89,34,15,72,74,480,204,155,140,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,EA,7,Y,896,2191,381,507,157,505,382,703,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,591,565,251,468,119,2498,9,25,3,14,6,11,7,17,6875,0,0,0,0
beardal01w,6,WAS,34,34,1025,446,28,115,91,69,34,80,98,380,159,149,107,56,21,0,3,3,102,50,2,13,9,6,8,10,8,41,18,13,13,4,1,0,G-F,0,EA,4,N,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,17,17,11,6,6,11,9,11,6850,1,2,0,0
smithch02w,6,WAS,34,34,977,280,50,89,40,18,13,55,109,206,99,73,53,58,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,EA,4,N,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,17,17,11,6,6,11,9,11,6850,1,2,0,0
melvich01w,6,WAS,34,16,825,293,63,68,37,15,18,52,89,256,104,111,85,0,0,0,3,3,104,41,7,18,6,1,4,2,10,31,13,21,15,0,0,0,C-F,0,EA,4,N,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,17,17,11,6,6,11,9,11,6850,1,2,0,0
pagemu01w,6,WAS,33,19,809,184,40,100,36,25,16,30,85,175,81,40,22,3,0,1,3,3,90,11,3,11,4,0,1,3,5,16,5,2,1,0,0,0,F,0,EA,4,N,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,17,17,11,6,6,11,9,11,6850,1,2,0,0
sanfona01w,6,WAS,31,29,653,169,53,101,18,18,16,37,99,126,63,75,43,0,0,0,3,3,62,13,8,11,0,2,1,7,12,12,4,6,5,0,0,0,F-C,0,EA,4,N,873,2088,474,661,105,283,337,726,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,534,627,237,492,111,2384,17,17,11,6,6,11,9,11,6850,1,2,0,0
